"id_discente","curso","turno","ano_ingresso","idade_ingresso","escola_publica","forma_ingresso","acao_afirmativa","sexo","cor_raca","estado_civil","media_global_aluno","media_global_curso","percentual_integralizado","trancamentos","mobilidade","total_componentes","total_reprovacao","total_aprovacao","percentagem_frequencia","percentagem_reprovacao","reprovacoes_rm","reprovacoes_rf","reprovacoes_rmf","percentagem_aprovacao","qtd_semestres","motivo_inativacao","status"
772572,"Ciência Da Computação","Integral",2011,19,"Sim","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",6.97,5.03,100,0,0,53,8,45,93.09,15.09,8,0,0,84.91,12,"Conclusão","Graduado"
772573,"Ciência Da Computação","Integral",2011,19,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",4.1,5.03,34.04,2,0,52,33,19,81.52,63.46,22,0,11,36.54,11,"Mudança de curso","Excluído"
772574,"Ciência Da Computação","Integral",2011,18,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",0,5.03,0,0,0,5,5,0,53.13,100,1,0,4,0,1,"Excluído","Excluído"
772575,"Ciência Da Computação","Integral",2011,19,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",0,5.03,0,0,0,11,9,2,49.01,81.82,2,0,7,18.18,2,"Excluído","Excluído"
772623,"Engenharia De Software","Noturno",2011,20,"Sim","Processo Seletivo","RI","Masculino","Pardo","Solteiro(A)",0,5.48,0,1,0,13,9,4,68.63,69.23,3,0,6,30.77,3,"Excluído","Excluído"
772624,"Engenharia De Software","Noturno",2011,21,"Sim","Processo Seletivo","RI","Masculino","Não Informado","Solteiro(A)",7.43,5.48,100,0,0,44,0,44,93.61,0,0,0,0,100,8,"Conclusão","Graduado"
772757,"Sistemas De Informação","Noturno",2011,19,"Sim","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Casado(A)",6.79,5.32,100,0,0,48,4,44,96.25,8.33,4,0,0,91.67,10,"Conclusão","Graduado"
772765,"Sistemas De Informação","Noturno",2011,18,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",7,5.32,100,0,0,48,2,46,89.23,4.17,1,0,1,95.83,10,"Conclusão","Graduado"
772766,"Sistemas De Informação","Noturno",2011,20,"Não","Processo Seletivo","Ampla Concorrência","Feminino","Não Informado","Solteiro(A)",0,5.32,0,0,0,0,0,0,0.00,0,0,0,0,0,0,"Excluído","Excluído"
772767,"Sistemas De Informação","Noturno",2011,18,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",4.85,5.32,89.33,3,0,70,32,38,84.21,45.71,21,0,11,54.29,19,"Ativo","Ativo"
772768,"Sistemas De Informação","Noturno",2011,25,"Sim","Processo Seletivo","RI","Feminino","Branco","Solteiro(A)",2.88,5.32,0,2,0,20,14,6,75.83,70,7,0,7,30,5,"Excluído","Excluído"
772769,"Sistemas De Informação","Noturno",2011,19,"Não","Processo Seletivo","Ampla Concorrência","Feminino","Branco","Solteiro(A)",4.76,5.32,82.93,1,0,80,41,39,89.31,51.25,37,0,4,48.75,21,"Ativo","Ativo"
772770,"Sistemas De Informação","Noturno",2011,18,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",0,5.32,0,0,0,14,12,2,45.02,85.71,3,0,9,14.29,4,"Excluído","Excluído"
772771,"Sistemas De Informação","Noturno",2011,18,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",0,5.32,0,0,0,10,5,5,67.97,50,1,0,4,50,2,"Excluído","Excluído"
772903,"Engenharia De Software","Noturno",2011,23,"Sim","Processo Seletivo","RI","Masculino","Pardo","Solteiro(A)",6.28,5.48,100,0,0,53,10,43,90.37,18.87,10,0,0,81.13,13,"Conclusão","Graduado"
772904,"Engenharia De Software","Noturno",2011,18,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",5.17,5.48,100,2,0,64,23,41,81.07,35.94,17,0,6,64.06,17,"Ativo","Ativo"
772984,"Ciência Da Computação","Integral",2011,18,"Não","Processo Seletivo","Ampla Concorrência","Feminino","Não Informado","Solteiro(A)",0,5.03,0,2,0,5,2,3,88.75,40,2,0,0,60,1,"Excluído","Excluído"
773191,"Sistemas De Informação","Noturno",2011,18,"Não","Processo Seletivo","Ampla Concorrência","Feminino","Não Informado","Solteiro(A)",6.32,5.32,53.33,4,0,28,4,24,94.22,14.29,4,0,0,85.71,7,"Excluído","Excluído"
773271,"Sistemas De Informação","Noturno",2011,19,"Sim","Processo Seletivo","RI","Masculino","Preto","Solteiro(A)",5.15,5.32,100,0,0,58,22,36,81.82,37.93,11,1,10,62.07,18,"Conclusão","Graduado"
773274,"Sistemas De Informação","Noturno",2011,23,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",0,5.32,0,0,0,5,5,0,19.38,100,1,0,4,0,1,"Excluído","Excluído"
773275,"Sistemas De Informação","Noturno",2011,32,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Casado(A)",0,5.32,0,2,0,5,0,5,87.50,0,0,0,0,100,1,"Excluído","Excluído"
773276,"Sistemas De Informação","Noturno",2011,18,"Sim","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",8.21,5.32,100,0,0,45,0,45,97.32,0,0,0,0,100,9,"Conclusão","Graduado"
773307,"Ciência Da Computação","Integral",2011,18,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",0,5.03,0,0,0,5,5,0,35.94,100,0,0,5,0,1,"Excluído","Excluído"
773326,"Ciência Da Computação","Integral",2011,21,"Sim","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",5.69,5.03,100,0,0,61,17,44,86.49,27.87,14,0,3,72.13,12,"Conclusão","Graduado"
773328,"Sistemas De Informação","Noturno",2011,17,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",0,5.32,0,0,0,5,5,0,9.38,100,0,0,5,0,1,"Excluído","Excluído"
773362,"Ciência Da Computação","Integral",2011,17,"Sim","Processo Seletivo","RI","Masculino","Preto","Solteiro(A)",5.56,5.03,100,3,0,72,28,44,83.67,38.89,26,0,2,61.11,18,"Conclusão","Graduado"
773453,"Ciência Da Computação","Integral",2011,20,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",0,5.03,0,0,0,9,8,1,52.43,88.89,2,1,5,11.11,2,"Excluído","Excluído"
773480,"Engenharia De Software","Noturno",2011,20,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",5.54,5.48,100,1,0,57,15,42,85.89,26.32,12,0,3,73.68,15,"Conclusão","Graduado"
773490,"Engenharia De Software","Noturno",2011,20,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",0,5.48,0,1,0,21,17,4,63.39,80.95,7,0,10,19.05,5,"Excluído","Excluído"
773519,"Engenharia De Software","Noturno",2011,18,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",6.41,5.48,100,0,0,51,9,42,91.10,17.65,9,0,0,82.35,11,"Conclusão","Graduado"
773525,"Ciência Da Computação","Integral",2011,18,"Sim","Processo Seletivo","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",5.59,5.03,100,0,2.0,67,25,42,84.19,37.31,19,0,6,62.69,15,"Conclusão","Graduado"
773649,"Sistemas De Informação","Noturno",2011,19,"Sim","Processo Seletivo","RI","Masculino","Branco","Solteiro(A)",0,5.32,0,0,0,5,3,2,71.88,60,1,0,2,40,1,"Excluído","Excluído"
773656,"Sistemas De Informação","Noturno",2011,18,"Sim","Processo Seletivo","RI","Masculino","Branco","Casado(A)",5.79,5.32,100,2,0,58,13,45,84.63,22.41,8,0,5,77.59,16,"Conclusão","Graduado"
773657,"Sistemas De Informação","Noturno",2011,20,"Sim","Processo Seletivo","RI","Masculino","Pardo","Solteiro(A)",6.39,5.32,100,0,0,51,8,43,95.07,15.69,7,0,1,84.31,12,"Conclusão","Graduado"
773658,"Sistemas De Informação","Noturno",2011,18,"Sim","Processo Seletivo","RI","Masculino","Pardo","Solteiro(A)",5.31,5.32,100,0,0,59,18,41,84.14,30.51,12,0,6,69.49,15,"Conclusão","Graduado"
773659,"Sistemas De Informação","Noturno",2011,20,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",5.67,5.32,100,0,0,67,23,44,81.65,34.33,13,0,10,65.67,20,"Conclusão","Graduado"
773719,"Engenharia De Software","Noturno",2011,18,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",3.36,5.48,32,0,0,52,36,16,71.06,69.23,21,0,15,30.77,15,"Excluído","Excluído"
773744,"Engenharia De Software","Noturno",2011,19,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",4.79,5.48,50,0,0,45,20,25,86.01,44.44,14,0,6,55.56,10,"Excluído","Excluído"
773772,"Engenharia De Software","Noturno",2011,24,"Sim","Processo Seletivo","RI","Masculino","Branco","Solteiro(A)",0,5.48,0,1,0,4,4,0,4.69,100,0,0,4,0,1,"Excluído","Excluído"
773807,"Ciência Da Computação","Integral",2011,18,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",0,5.03,0,1,0,22,15,7,84.73,68.18,10,0,5,31.82,4,"Excluído","Excluído"
774098,"Sistemas De Informação","Noturno",2011,31,"Não","Processo Seletivo","Ampla Concorrência","Feminino","Pardo","Casado(A)",8.26,5.32,0,5,0,5,0,5,93.75,0,0,0,0,100,1,"Excluído","Excluído"
774099,"Sistemas De Informação","Noturno",2011,19,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",2.76,5.32,18.13,3,0,33,24,9,65.82,72.73,10,0,14,27.27,9,"Excluído","Excluído"
774100,"Sistemas De Informação","Noturno",2011,21,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",0,5.32,0,0,0,13,9,4,48.88,69.23,1,0,8,30.77,3,"Excluído","Excluído"
774136,"Sistemas De Informação","Noturno",2011,19,"Sim","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",4.19,5.32,34.13,0,0,31,15,16,90.58,48.39,13,0,2,51.61,9,"Excluído","Excluído"
774149,"Ciência Da Computação","Integral",2011,18,"Sim","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",7.69,5.03,100,0,3.0,50,0,50,93.00,0,0,0,0,100,8,"Conclusão","Graduado"
774163,"Ciência Da Computação","Integral",2011,17,"Não","Processo Seletivo","Ampla Concorrência","Feminino","Branco","Solteiro(A)",9.34,5.03,100,0,3.0,41,0,41,96.91,0,0,0,0,100,8,"Conclusão","Graduado"
774181,"Ciência Da Computação","Integral",2011,18,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",3.88,5.03,18.08,3,0,23,14,9,75.00,60.87,10,0,4,39.13,6,"Excluído","Excluído"
774187,"Ciência Da Computação","Integral",2011,21,"Sim","Processo Seletivo","RI","Masculino","Não Informado","Solteiro(A)",0,5.03,0,1,0,10,8,2,61.88,80,1,0,7,20,2,"Excluído","Excluído"
774188,"Ciência Da Computação","Integral",2011,19,"Sim","Processo Seletivo","RI","Masculino","Branco","Solteiro(A)",6.45,5.03,100,0,0,56,11,45,91.34,19.64,10,0,1,80.36,12,"Conclusão","Graduado"
774195,"Ciência Da Computação","Integral",2011,20,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",3.85,5.03,0,5,0,2,1,1,83.75,50,0,0,1,50,1,"Excluído","Excluído"
774196,"Ciência Da Computação","Integral",2011,17,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",3.68,5.03,34.04,0,0,41,24,17,76.15,58.54,14,0,10,41.46,8,"Excluído","Excluído"
774197,"Ciência Da Computação","Integral",2011,19,"Sim","Processo Seletivo","RI","Masculino","Pardo","Solteiro(A)",0,5.03,0,0,0,5,5,0,66.88,100,1,0,4,0,1,"Excluído","Excluído"
774198,"Ciência Da Computação","Integral",2011,24,"Sim","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",0,5.03,0,0,0,5,5,0,58.91,100,0,0,5,0,2,"Excluído","Excluído"
774201,"Ciência Da Computação","Integral",2011,18,"Sim","Processo Seletivo","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",6.63,5.03,100,0,0,51,5,46,91.03,9.8,5,0,0,90.2,9,"Conclusão","Graduado"
774236,"Ciência Da Computação","Integral",2011,37,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",0,5.03,100,0,0,14,6,8,92.88,42.86,3,0,3,57.14,6,"Conclusão","Graduado"
774258,"Sistemas De Informação","Noturno",2011,23,"Não","Processo Seletivo","Ampla Concorrência","Feminino","Não Informado","Solteiro(A)",6.61,5.32,100,0,0,45,5,40,83.89,11.11,2,0,3,88.89,11,"Conclusão","Graduado"
774279,"Engenharia De Software","Noturno",2011,23,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",1.87,5.48,28,1,0,47,41,6,53.68,87.23,8,1,32,12.77,12,"Excluído","Excluído"
774308,"Engenharia De Software","Noturno",2011,19,"Sim","Processo Seletivo","RI","Feminino","Preto","Solteiro(A)",6.67,5.48,100,0,0,52,8,44,90.18,15.38,8,0,0,84.62,10,"Conclusão","Graduado"
774311,"Ciência Da Computação","Integral",2011,18,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",6.88,5.03,100,0,2.0,43,3,40,90.30,6.98,3,0,0,93.02,9,"Conclusão","Graduado"
774312,"Ciência Da Computação","Integral",2011,24,"Sim","Processo Seletivo","RI","Feminino","Preto","Solteiro(A)",0,5.03,0,2,0,0,0,0,0.00,0,0,0,0,0,0,"Excluído","Excluído"
774313,"Sistemas De Informação","Noturno",2011,18,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",4.98,5.32,100,0,0,72,34,38,79.05,47.22,25,0,9,52.78,17,"Conclusão","Graduado"
774314,"Sistemas De Informação","Noturno",2011,19,"Sim","Processo Seletivo","RI","Masculino","Não Informado","Solteiro(A)",5.53,5.32,100,1,0,71,27,44,81.07,38.03,18,0,9,61.97,14,"Conclusão","Graduado"
774315,"Ciência Da Computação","Integral",2011,18,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",2.95,5.03,15.95,0,0,32,24,8,70.71,75,13,0,11,25,9,"Excluído","Excluído"
774350,"Engenharia De Software","Noturno",2011,19,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",5.85,5.48,100,0,0,62,17,45,85.66,27.42,13,0,4,72.58,15,"Conclusão","Graduado"
774351,"Engenharia De Software","Noturno",2011,19,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",6.82,5.48,100,0,2.0,46,2,44,91.14,4.35,1,0,1,95.65,11,"Conclusão","Graduado"
774422,"Ciência Da Computação","Integral",2011,25,"Não","Portador De Diploma","Ampla Concorrência","Masculino","Branco","Solteiro(A)",5.2,5.03,100,0,0,54,22,32,87.59,40.74,14,0,8,59.26,12,"Conclusão","Graduado"
774509,"Sistemas De Informação","Noturno",2011,18,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",5.44,5.32,100,0,0,67,25,42,85.00,37.31,19,0,6,62.69,15,"Conclusão","Graduado"
774510,"Sistemas De Informação","Noturno",2011,20,"Sim","Processo Seletivo","RI","Masculino","Pardo","Solteiro(A)",5.46,5.32,65.06,1,0,44,14,30,87.49,31.82,10,0,4,68.18,10,"Excluído","Excluído"
774511,"Sistemas De Informação","Noturno",2011,19,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",6.72,5.32,100,0,3.0,44,4,40,91.29,9.09,4,0,0,90.91,13,"Conclusão","Graduado"
774547,"Ciência Da Computação","Integral",2011,26,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",0,5.03,0,0,0,27,21,6,62.10,77.78,7,0,14,22.22,5,"Excluído","Excluído"
774602,"Engenharia De Software","Noturno",2011,19,"Sim","Processo Seletivo","RI","Masculino","Preto","Solteiro(A)",5.84,5.48,100,0,0,55,13,42,89.04,23.64,13,0,0,76.36,12,"Conclusão","Graduado"
774603,"Engenharia De Software","Noturno",2011,19,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",0,5.48,0,1,0,10,8,2,61.41,80,3,0,5,20,2,"Excluído","Excluído"
774620,"Ciência Da Computação","Integral",2011,22,"Não","Transferência","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",0,5.03,0,1,0,9,6,3,86.02,66.67,3,0,3,33.33,2,"Excluído","Excluído"
774628,"Engenharia De Software","Noturno",2011,17,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",5.33,5.48,100,0,0,64,23,41,85.22,35.94,19,0,4,64.06,15,"Conclusão","Graduado"
774692,"Engenharia De Software","Noturno",2011,19,"Sim","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",7.93,5.48,100,1,2.0,62,2,60,94.14,3.23,1,0,1,96.77,13,"Conclusão","Graduado"
774707,"Ciência Da Computação","Integral",2011,18,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",3.97,5.03,79.65,2,0,85,47,38,71.91,55.29,21,0,26,44.71,17,"Ativo","Ativo"
774775,"Sistemas De Informação","Noturno",2011,19,"Sim","Processo Seletivo","RI","Masculino","Pardo","Casado(A)",4.57,5.32,81.06,0,0,87,46,41,78.50,52.87,27,0,19,47.13,20,"Ativo","Ativo"
774853,"Ciência Da Computação","Integral",2011,18,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",4.1,5.03,62.73,0,0,81,49,32,72.17,60.49,23,1,25,39.51,16,"Excluído","Excluído"
774914,"Sistemas De Informação","Noturno",2011,19,"Sim","Processo Seletivo","RI","Masculino","Branco","Solteiro(A)",0,5.32,0,1,0,17,10,7,67.28,58.82,5,0,5,41.18,4,"Excluído","Excluído"
774929,"Sistemas De Informação","Noturno",2011,25,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",3.5,5.32,75.73,4,0,39,24,15,65.22,61.54,7,2,15,38.46,15,"Ativo","Ativo"
774930,"Sistemas De Informação","Noturno",2011,32,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Casado(A)",0,5.32,0,3,0,5,2,3,90.63,40,2,0,0,60,1,"Excluído","Excluído"
774931,"Sistemas De Informação","Noturno",2011,17,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",4.03,5.32,12.8,4,0,18,12,6,71.44,66.67,7,0,5,33.33,5,"Excluído","Excluído"
774932,"Sistemas De Informação","Noturno",2011,20,"Sim","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",6.82,5.32,100,0,0,45,3,42,88.28,6.67,2,0,1,93.33,10,"Conclusão","Graduado"
774933,"Engenharia De Software","Noturno",2011,20,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Casado(A)",3.46,5.48,28,0,0,37,28,9,65.28,75.68,8,0,20,24.32,8,"Excluído","Excluído"
774934,"Sistemas De Informação","Noturno",2011,25,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",7.48,5.32,100,0,0,42,2,40,92.89,4.76,2,0,0,95.24,9,"Conclusão","Graduado"
774938,"Sistemas De Informação","Noturno",2011,18,"Sim","Processo Seletivo","RI","Masculino","Preto","Solteiro(A)",5.74,5.32,100,0,0,58,16,42,83.09,27.59,11,0,5,72.41,14,"Conclusão","Graduado"
774977,"Sistemas De Informação","Noturno",2011,18,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",3.08,5.32,0,2,0,19,11,8,66.86,57.89,4,0,7,42.11,4,"Excluído","Excluído"
774979,"Ciência Da Computação","Integral",2011,18,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",0,5.03,0,0,0,5,5,0,43.13,100,0,0,5,0,1,"Excluído","Excluído"
775027,"Ciência Da Computação","Integral",2011,29,"Não","Processo Seletivo","Ampla Concorrência","Feminino","Não Informado","Solteiro(A)",0,5.03,100,0,0,13,2,11,88.80,15.38,0,0,2,84.62,3,"Conclusão","Graduado"
775028,"Ciência Da Computação","Integral",2011,20,"Sim","Processo Seletivo","RI","Masculino","Não Informado","Solteiro(A)",5.9,5.03,100,0,0,63,18,45,84.60,28.57,13,0,5,71.43,15,"Conclusão","Graduado"
775082,"Sistemas De Informação","Noturno",2011,24,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",0,5.32,0,1,0,9,4,5,73.38,44.44,0,0,4,55.56,2,"Excluído","Excluído"
775092,"Ciência Da Computação","Integral",2011,23,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",8.29,5.03,100,0,0,40,0,40,97.51,0,0,0,0,100,9,"Conclusão","Graduado"
775098,"Engenharia De Software","Noturno",2011,25,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Casado(A)",3.58,5.48,50,4,0,54,30,24,65.91,55.56,8,0,22,44.44,12,"Excluído","Excluído"
775140,"Sistemas De Informação","Noturno",2011,19,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",6.07,5.32,100,1,0,60,20,40,70.49,33.33,11,0,9,66.67,16,"Conclusão","Graduado"
775150,"Engenharia De Software","Noturno",2011,20,"Sim","Processo Seletivo","RI","Masculino","Branco","Solteiro(A)",6.16,5.48,100,0,0,66,22,44,84.23,33.33,17,1,4,66.67,14,"Conclusão","Graduado"
775151,"Ciência Da Computação","Integral",2011,18,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",5.41,5.03,97.87,0,0,66,23,43,71.10,34.85,9,0,14,65.15,16,"Excluído","Excluído"
775152,"Ciência Da Computação","Integral",2011,20,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",0,5.03,0,0,0,5,5,0,41.88,100,0,0,5,0,1,"Excluído","Excluído"
