id_discente;curso;turno;ano_ingresso;idade_ingresso;escola_publica;forma_ingresso;acao_afirmativa;sexo;cor_raca;estado_civil;media_global_aluno;media_global_curso;percentual_integralizado;trancamentos;mobilidade;total_componentes;total_reprovacao;total_aprovacao;percentagem_frequencia;percentagem_reprovacao;reprovacoes_rm;reprovacoes_rf;reprovacoes_rmf;percentagem_aprovacao;qtd_semestres;motivo_inativacao;status;faixa_etaria;acao_afirmativa_
850379;Ciência Da Computação;Integral;2017;20;Sim;Sisu;RS-PPI;Masculino;Pardo;Solteiro(A);2.35;5.03;0.0;0;0.0;4;4;0;52.34;100.0;0;0;4;0.0;1;Excluído;Excluído;Entre 19 e 21;1
850386;Ciência Da Computação;Integral;2017;23;Não;Sisu;Ampla Concorrência;Feminino;Branco;Solteiro(A);4.21;5.03;26.05;0;0.0;21;12;9;77.7;57.14;11;0;1;42.86;6;Ativo;Ativo;Entre 21 e 24;0
850404;Ciência Da Computação;Integral;2017;20;Não;Sisu;Ampla Concorrência;Masculino;Pardo;Solteiro(A);6.17;5.03;42.67;0;0.0;30;11;19;91.77;36.67;11;0;0;63.33;6;Ativo;Ativo;Entre 19 e 21;0
850435;Ciência Da Computação;Integral;2017;18;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);7.29;5.03;53.48;0;0.0;31;5;26;92.27;16.13;4;0;1;83.87;7;Ativo;Ativo;Até 18;0
850443;Ciência Da Computação;Integral;2017;20;Não;Sisu;Ampla Concorrência;Masculino;Pardo;Solteiro(A);0.0;5.03;0.0;0;0.0;0;0;0;0.0;0.0;0;0;0;0.0;0;Excluído;Excluído;Entre 19 e 21;0
850458;Ciência Da Computação;Integral;2017;20;Sim;Sisu;RS;Masculino;Pardo;Solteiro(A);7.91;5.03;76.95;0;0.0;40;2;38;87.53;5.0;2;0;0;95.0;7;Ativo;Ativo;Entre 19 e 21;1
850470;Ciência Da Computação;Integral;2017;19;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);2.63;5.03;0.0;0;0.0;4;4;0;68.49;100.0;1;0;3;0.0;1;Excluído;Excluído;Entre 19 e 21;0
850498;Ciência Da Computação;Integral;2017;46;Sim;Sisu;RI;Masculino;Não Informado;Solteiro(A);4.53;5.03;39.37;0;0.0;25;15;10;83.53;60.0;11;0;4;40.0;6;Ativo;Ativo;Maior que 41;1
850500;Ciência Da Computação;Integral;2017;20;Sim;Sisu;RI-PPI;Masculino;Pardo;Solteiro(A);3.0;5.03;1.92;0;0.0;6;4;2;89.5;66.67;4;0;0;33.33;2;Excluído;Excluído;Entre 19 e 21;1
850510;Ciência Da Computação;Integral;2017;18;Sim;Sisu;RI-PPI;Masculino;Pardo;Solteiro(A);4.07;5.03;27.85;0;0.0;39;25;14;80.74;64.1;19;0;6;35.9;9;Ativo;Ativo;Até 18;1
850735;Ciência Da Computação;Integral;2017;18;Sim;Sisu;RI;Masculino;Pardo;Solteiro(A);7.48;5.03;64.34;0;0.0;37;5;32;92.05;13.51;5;0;0;86.49;7;Ativo;Ativo;Até 18;1
851229;Ciência Da Computação;Integral;2017;18;Sim;Sisu;RI-PPI;Feminino;Pardo;Solteiro(A);2.92;5.03;10.65;1;0.0;18;14;4;80.12;77.78;9;0;5;22.22;4;Ativo;Ativo;Até 18;1
851332;Ciência Da Computação;Integral;2017;19;Não;Sisu;Ampla Concorrência;Feminino;Branco;Solteiro(A);1.62;5.03;1.92;1;0.0;5;4;1;44.38;80.0;1;0;3;20.0;2;Excluído;Excluído;Entre 19 e 21;0
851384;Ciência Da Computação;Integral;2017;18;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);0.0;5.03;0.0;0;0.0;0;0;0;0.0;0.0;0;0;0;0.0;0;Excluído;Excluído;Até 18;0
851492;Ciência Da Computação;Integral;2017;20;Sim;Sisu;RI;Masculino;Pardo;Solteiro(A);5.37;5.03;17.28;0;0.0;16;8;8;98.7;50.0;8;0;0;50.0;6;Ativo;Ativo;Entre 19 e 21;1
851506;Ciência Da Computação;Integral;2017;20;Sim;Sisu;RI-PPI;Masculino;Pardo;Solteiro(A);0.6;5.03;0.96;1;0.0;4;3;1;59.38;75.0;0;0;3;25.0;1;Excluído;Excluído;Entre 19 e 21;1
851668;Sistemas De Informação;Noturno;2017;21;Não;Sisu;Ampla Concorrência;Feminino;Pardo;Solteiro(A);3.25;4.7;16.0;0;0.0;31;18;13;74.19;58.06;10;0;8;41.94;7;Ativo;Ativo;Entre 19 e 21;0
851736;Ciência Da Computação;Integral;2017;28;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);8.01;5.03;67.22;0;0.0;33;0;33;90.88;0.0;0;0;0;100.0;6;Ativo;Ativo;Entre 28 e 30;0
851764;Ciência Da Computação;Integral;2017;18;Sim;Sisu;RI-PPI;Masculino;Pardo;Solteiro(A);3.95;5.03;4.8;1;0.0;8;5;3;78.26;62.5;4;0;1;37.5;2;Ativo;Ativo;Até 18;1
851907;Sistemas De Informação;Noturno;2017;23;Não;Sisu;Ampla Concorrência;Masculino;Amarelo;Solteiro(A);4.57;4.7;42.66;0;0.0;25;11;14;76.33;44.0;3;0;8;56.0;7;Ativo;Ativo;Entre 21 e 24;0
852053;Sistemas De Informação;Noturno;2017;20;Sim;Sisu;RS-PPI;Masculino;Pardo;Solteiro(A);5.56;4.7;47.26;0;0.0;31;10;21;93.43;32.26;10;0;0;67.74;7;Ativo;Ativo;Entre 19 e 21;1
852069;Sistemas De Informação;Noturno;2017;18;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);6.3;4.7;62.4;0;0.0;36;7;29;94.53;19.44;7;0;0;80.56;8;Ativo;Ativo;Até 18;0
852081;Sistemas De Informação;Noturno;2017;22;Sim;Sisu;RS;Masculino;Branco;Solteiro(A);6.18;4.7;60.93;0;0.0;34;7;27;82.45;20.59;3;0;4;79.41;8;Ativo;Ativo;Entre 21 e 24;1
852101;Engenharia De Software;Noturno;2017;18;Sim;Sisu;RS-PPI;Masculino;Pardo;Solteiro(A);5.33;4.4;39.0;0;0.0;32;14;18;82.26;43.75;11;0;3;56.25;8;Ativo;Ativo;Até 18;1
852115;Sistemas De Informação;Noturno;2017;18;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);7.29;4.7;23.46;1;0.0;12;2;10;91.67;16.67;2;0;0;83.33;4;Excluído;Excluído;Até 18;0
852119;Sistemas De Informação;Noturno;2017;30;Sim;Sisu;RS-PPI;Masculino;Pardo;Solteiro(A);1.74;4.7;0.0;1;0.0;4;4;0;81.44;100.0;4;0;0;0.0;1;Excluído;Excluído;Entre 28 e 30;1
852135;Engenharia De Software;Noturno;2017;18;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);6.3;4.4;48.0;0;0.0;30;8;22;91.49;26.67;6;0;2;73.33;7;Ativo;Ativo;Até 18;0
852145;Sistemas De Informação;Noturno;2017;18;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);3.91;4.7;20.53;0;0.0;22;13;9;67.88;59.09;4;0;9;40.91;7;Ativo;Ativo;Até 18;0
852152;Engenharia De Software;Noturno;2017;18;Não;Sisu;Ampla Concorrência;Masculino;Pardo;Solteiro(A);7.12;4.4;74.78;0;0.0;29;3;26;73.4;10.34;3;0;0;89.66;7;Ativo;Ativo;Até 18;0
852168;Sistemas De Informação;Noturno;2017;17;Sim;Sisu;RS-PPI;Masculino;Preto;Solteiro(A);3.3;4.7;6.4;1;0.0;15;13;2;68.33;86.67;7;0;6;13.33;4;Ativo;Ativo;Até 18;1
852189;Engenharia De Software;Noturno;2017;19;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);7.44;4.4;64.0;0;0.0;30;3;27;88.61;10.0;3;0;0;90.0;7;Ativo;Ativo;Entre 19 e 21;0
852194;Sistemas De Informação;Noturno;2017;18;Sim;Sisu;RI-PPI;Masculino;Pardo;Solteiro(A);5.63;4.7;45.86;0;0.0;37;16;21;87.26;43.24;13;0;3;56.76;8;Ativo;Ativo;Até 18;1
852200;Engenharia De Software;Noturno;2017;27;Sim;Sisu;RS;Masculino;Branco;Casado(A);7.62;4.4;26.06;1;0.0;9;2;7;87.85;22.22;1;0;1;77.78;2;Mudança de curso;Excluído;Entre 25 e 27;1
852202;Sistemas De Informação;Noturno;2017;24;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);6.61;4.7;57.6;0;0.0;31;5;26;81.96;16.13;2;0;3;83.87;7;Ativo;Ativo;Entre 21 e 24;0
852207;Sistemas De Informação;Noturno;2017;19;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);5.22;4.7;52.53;0;0.0;38;15;23;81.2;39.47;9;0;6;60.53;8;Ativo;Ativo;Entre 19 e 21;0
852209;Engenharia De Software;Noturno;2017;20;Sim;Sisu;RI-PPI;Masculino;Pardo;Solteiro(A);6.5;4.4;55.0;0;0.0;30;5;25;87.24;16.67;5;0;0;83.33;7;Ativo;Ativo;Entre 19 e 21;1
852220;Sistemas De Informação;Noturno;2017;18;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);0.0;4.7;0.0;0;0.0;4;4;0;20.96;100.0;0;0;4;0.0;1;Excluído;Excluído;Até 18;0
852227;Sistemas De Informação;Noturno;2017;18;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);6.96;4.7;55.46;0;0.0;29;4;25;92.45;13.79;3;0;1;86.21;6;Ativo;Ativo;Até 18;0
852236;Engenharia De Software;Noturno;2017;19;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);7.55;4.4;58.84;1;0.0;24;1;23;88.69;4.17;1;0;0;95.83;5;Ativo;Ativo;Entre 19 e 21;0
852247;Sistemas De Informação;Noturno;2017;17;Não;Sisu;Ampla Concorrência;Masculino;Pardo;Solteiro(A);6.13;4.7;48.5;0;0.0;31;9;22;91.16;29.03;8;0;1;70.97;7;Ativo;Ativo;Até 18;0
852264;Sistemas De Informação;Noturno;2017;19;Não;Sisu;Ampla Concorrência;Masculino;Pardo;Solteiro(A);5.37;4.7;24.53;0;0.0;22;11;11;93.75;50.0;11;0;0;50.0;6;Mudança de curso;Excluído;Entre 19 e 21;0
852268;Sistemas De Informação;Noturno;2017;19;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);7.38;4.7;75.9;0;0.0;39;6;33;90.17;15.38;6;0;0;84.62;11;Ativo;Ativo;Entre 19 e 21;0
852271;Engenharia De Software;Noturno;2017;19;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);6.6;4.4;59.5;0;0.0;31;6;25;87.62;19.35;6;0;0;80.65;7;Ativo;Ativo;Entre 19 e 21;0
852277;Sistemas De Informação;Noturno;2017;25;Sim;Sisu;RS;Masculino;Branco;Solteiro(A);2.75;4.7;1.06;1;0.0;7;6;1;87.35;85.71;6;0;0;14.29;2;Excluído;Excluído;Entre 25 e 27;1
852278;Engenharia De Software;Noturno;2017;18;Sim;Sisu;RS;Masculino;Pardo;Solteiro(A);6.13;4.4;68.0;0;0.0;35;8;27;85.3;22.86;8;0;0;77.14;8;Ativo;Ativo;Até 18;1
852298;Engenharia De Software;Noturno;2017;18;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);0.0;4.4;0.0;0;0.0;0;0;0;0.0;0.0;0;0;0;0.0;0;Excluído;Excluído;Até 18;0
852302;Ciência Da Computação;Integral;2017;19;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);0.0;5.03;0.0;0;0.0;4;4;0;37.76;100.0;1;0;3;0.0;1;Excluído;Excluído;Entre 19 e 21;0
852304;Engenharia De Software;Noturno;2017;38;Sim;Sisu;RS;Masculino;Branco;Casado(A);9.27;4.4;20.09;1;0.0;9;0;9;96.88;0.0;0;0;0;100.0;2;Ativo;Ativo;Entre 31 e 40;1
852318;Sistemas De Informação;Noturno;2017;19;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);4.77;4.7;26.66;0;0.0;31;19;12;71.51;61.29;8;2;9;38.71;8;Ativo;Ativo;Entre 19 e 21;0
852319;Sistemas De Informação;Noturno;2017;44;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);4.51;4.7;4.26;1;0.0;4;2;2;96.61;50.0;2;0;0;50.0;1;Excluído;Excluído;Maior que 41;0
852327;Sistemas De Informação;Noturno;2017;19;Não;Sisu;Ampla Concorrência;Masculino;Pardo;Solteiro(A);4.19;4.7;16.0;0;0.0;22;14;8;85.6;63.64;13;0;1;36.36;7;Ativo;Ativo;Entre 19 e 21;0
852345;Sistemas De Informação;Noturno;2017;26;Sim;Sisu;RI-PPI;Masculino;Pardo;Solteiro(A);5.95;4.7;46.66;0;0.0;27;9;18;84.66;33.33;8;0;1;66.67;7;Ativo;Ativo;Entre 25 e 27;1
852354;Engenharia De Software;Noturno;2017;18;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);2.04;4.4;0.0;0;0.0;4;4;0;68.36;100.0;1;0;3;0.0;1;Excluído;Excluído;Até 18;0
852361;Engenharia De Software;Noturno;2017;17;Sim;Sisu;RS;Masculino;Branco;Solteiro(A);4.17;4.4;41.0;0;0.0;38;22;16;80.61;57.89;17;0;5;42.11;8;Ativo;Ativo;Até 18;1
852367;Engenharia De Software;Noturno;2017;25;Sim;Sisu;RS-PPI;Masculino;Pardo;Solteiro(A);7.83;5.48;100.0;0;0.0;22;0;22;93.79;0.0;0;0;0;100.0;5;Conclusão;Graduado;Entre 25 e 27;1
852373;Sistemas De Informação;Noturno;2017;28;Não;Sisu;Ampla Concorrência;Masculino;Pardo;Solteiro(A);2.27;4.7;59.73;1;0.0;14;11;3;84.21;78.57;2;0;9;21.43;5;Ativo;Ativo;Entre 28 e 30;0
852399;Sistemas De Informação;Noturno;2017;21;Sim;Sisu;RS;Masculino;Branco;Solteiro(A);0.0;4.7;0.0;0;0.0;0;0;0;0.0;0.0;0;0;0;0.0;0;Mudança de curso;Excluído;Entre 19 e 21;1
852409;Sistemas De Informação;Noturno;2017;19;Sim;Sisu;RI-PPI;Masculino;Preto;Solteiro(A);3.35;4.7;26.13;0;0.0;31;20;11;72.27;64.52;11;0;9;35.48;8;Ativo;Ativo;Entre 19 e 21;1
852419;Engenharia De Software;Noturno;2017;19;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);4.49;4.4;32.0;0;0.0;32;18;14;81.27;56.25;12;0;6;43.75;7;Ativo;Ativo;Entre 19 e 21;0
852423;Sistemas De Informação;Noturno;2017;28;Não;Sisu;Ampla Concorrência;Feminino;Pardo;Solteiro(A);4.12;4.7;17.06;1;0.0;15;8;7;60.49;53.33;1;0;7;46.67;4;Ativo;Ativo;Entre 28 e 30;0
852428;Sistemas De Informação;Noturno;2017;19;Sim;Sisu;RI;Masculino;Pardo;Solteiro(A);3.28;4.7;13.96;0;0.0;19;13;6;61.03;68.42;4;0;9;31.58;7;Ativo;Ativo;Entre 19 e 21;1
852444;Engenharia De Software;Noturno;2017;18;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);4.67;4.4;23.0;1;0.0;19;8;11;85.35;42.11;6;0;2;57.89;6;Ativo;Ativo;Até 18;0
852459;Engenharia De Software;Noturno;2017;39;Sim;Sisu;RI-PPI;Masculino;Pardo;Divorciado/Separado(A);0.28;4.4;0.0;0;0.0;4;4;0;44.53;100.0;0;0;4;0.0;1;Excluído;Excluído;Entre 31 e 40;1
852468;Sistemas De Informação;Noturno;2017;54;Sim;Sisu;RS;Masculino;Pardo;Divorciado/Separado(A);0.3;4.7;35.2;0;0.0;1;1;0;96.48;100.0;0;0;1;0.0;1;Excluído;Excluído;Maior que 41;1
852469;Engenharia De Software;Noturno;2017;28;Sim;Sisu;RS-PPI;Masculino;Pardo;Casado(A);3.18;4.4;11.0;1;0.0;15;10;5;83.46;66.67;9;0;1;33.33;5;Ativo;Ativo;Entre 28 e 30;1
852479;Sistemas De Informação;Noturno;2017;21;Sim;Sisu;RS-PPI;Masculino;Pardo;Solteiro(A);4.25;4.7;22.4;1;0.0;23;13;10;72.19;56.52;6;0;7;43.48;6;Ativo;Ativo;Entre 19 e 21;1
852516;Sistemas De Informação;Noturno;2017;18;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);6.82;4.7;19.2;1;0.0;10;2;8;87.97;20.0;1;0;1;80.0;2;Excluído;Excluído;Até 18;0
852522;Engenharia De Software;Noturno;2017;19;Não;Sisu;Ampla Concorrência;Masculino;Amarelo;Solteiro(A);6.37;4.4;60.0;0;0.0;32;6;26;89.55;18.75;6;0;0;81.25;7;Ativo;Ativo;Entre 19 e 21;0
852524;Engenharia De Software;Noturno;2017;28;Sim;Sisu;RI;Masculino;Branco;Solteiro(A);5.18;4.4;54.0;0;0.0;26;11;15;76.93;42.31;6;0;5;57.69;7;Ativo;Ativo;Entre 28 e 30;1
852528;Engenharia De Software;Noturno;2017;21;Sim;Sisu;RI-PPI;Masculino;Preto;Solteiro(A);6.16;4.4;64.5;0;0.0;25;6;19;91.43;24.0;4;0;2;76.0;8;Ativo;Ativo;Entre 19 e 21;1
852531;Sistemas De Informação;Noturno;2017;23;Sim;Sisu;RI-PPI;Masculino;Pardo;Solteiro(A);4.33;4.7;26.66;1;0.0;4;2;2;96.09;50.0;2;0;0;50.0;2;Excluído;Excluído;Entre 21 e 24;1
852535;Engenharia De Software;Noturno;2017;23;Sim;Sisu;RI-PPI;Masculino;Pardo;Solteiro(A);4.42;4.4;43.0;0;0.0;29;16;13;78.79;55.17;8;0;8;44.83;8;Ativo;Ativo;Entre 21 e 24;1
852537;Sistemas De Informação;Noturno;2017;25;Sim;Sisu;RI;Masculino;Pardo;Solteiro(A);2.48;4.7;0.0;1;0.0;5;5;0;45.0;100.0;0;0;5;0.0;1;Excluído;Excluído;Entre 25 e 27;1
852539;Sistemas De Informação;Noturno;2017;20;Sim;Sisu;RI-PPI;Masculino;Pardo;Solteiro(A);6.18;4.7;48.86;0;0.0;30;8;22;95.6;26.67;8;0;0;73.33;7;Ativo;Ativo;Entre 19 e 21;1
852543;Sistemas De Informação;Noturno;2017;20;Sim;Sisu;RS-PPI;Masculino;Pardo;Solteiro(A);3.53;4.7;13.86;1;0.0;21;15;6;81.33;71.43;11;0;4;28.57;5;Excluído;Excluído;Entre 19 e 21;1
852550;Sistemas De Informação;Noturno;2017;20;Sim;Sisu;RI;Masculino;Branco;Solteiro(A);4.65;4.7;26.66;1;0.0;22;10;12;78.29;45.45;5;0;5;54.55;6;Ativo;Ativo;Entre 19 e 21;1
852552;Sistemas De Informação;Noturno;2017;30;Sim;Sisu;RS;Feminino;Branco;Solteiro(A);3.57;4.7;20.26;1;0.0;21;12;9;70.04;57.14;5;0;7;42.86;6;Ativo;Ativo;Entre 28 e 30;1
852565;Sistemas De Informação;Noturno;2017;26;Sim;Sisu;RI;Masculino;Pardo;Solteiro(A);4.82;4.7;5.33;1;0.0;4;2;2;80.08;50.0;1;0;1;50.0;1;Excluído;Excluído;Entre 25 e 27;1
852570;Engenharia De Software;Noturno;2017;28;Sim;Sisu;Ampla Concorrência;Feminino;Branco;Solteiro(A);8.67;4.4;78.0;0;0.0;31;0;31;91.16;0.0;0;0;0;100.0;7;Ativo;Ativo;Entre 28 e 30;0
852575;Sistemas De Informação;Noturno;2017;19;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);4.37;4.7;16.0;1;0.0;16;9;7;90.15;56.25;9;0;0;43.75;4;Ativo;Ativo;Entre 19 e 21;0
852578;Sistemas De Informação;Noturno;2017;25;Não;Sisu;Ampla Concorrência;Masculino;Pardo;Solteiro(A);7.48;5.32;64.0;1;0.0;14;2;12;54.31;14.29;0;0;2;85.71;3;Ativo;Ativo;Entre 25 e 27;0
852600;Sistemas De Informação;Noturno;2017;23;Sim;Sisu;RI-PPI;Masculino;Pardo;Solteiro(A);3.77;4.7;16.0;0;0.0;25;18;7;55.06;72.0;5;1;12;28.0;6;Ativo;Ativo;Entre 21 e 24;1
852609;Sistemas De Informação;Noturno;2017;19;Sim;Sisu;RI;Masculino;Branco;Solteiro(A);2.62;4.7;14.53;0;0.0;22;16;6;67.5;72.73;7;0;9;27.27;6;Ativo;Ativo;Entre 19 e 21;1
852656;Ciência Da Computação;Integral;2017;18;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);6.63;5.03;68.18;0;0.0;40;6;34;87.98;15.0;3;0;3;85.0;7;Ativo;Ativo;Até 18;0
852799;Sistemas De Informação;Noturno;2017;25;Sim;Sisu;RI;Masculino;Branco;Solteiro(A);5.92;4.7;38.4;0;0.0;26;9;17;88.78;34.62;8;0;1;65.38;6;Ativo;Ativo;Entre 25 e 27;1
852952;Engenharia De Software;Noturno;2017;21;Sim;Sisu;RI;Masculino;Branco;Solteiro(A);5.34;4.4;41.4;0;0.0;23;11;12;93.31;47.83;11;0;0;52.17;7;Ativo;Ativo;Entre 19 e 21;1
853020;Engenharia De Software;Noturno;2017;20;Sim;Sisu;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);4.39;4.4;17.0;0;0.0;22;14;8;76.09;63.64;11;0;3;36.36;7;Ativo;Ativo;Entre 19 e 21;0
853052;Sistemas De Informação;Noturno;2017;18;Sim;Sisu;RI;Masculino;Branco;Solteiro(A);6.91;4.7;57.16;0;0.0;27;4;23;92.69;14.81;4;0;0;85.19;6;Ativo;Ativo;Até 18;1
853122;Sistemas De Informação;Noturno;2017;19;Sim;Sisu;RI-PPI;Masculino;Preto;Solteiro(A);3.22;4.7;18.13;0;0.0;23;15;8;75.79;65.22;10;0;5;34.78;7;Ativo;Ativo;Entre 19 e 21;1
853163;Ciência Da Computação;Integral;2017;20;Sim;Sisu;RI;Masculino;Branco;Solteiro(A);4.91;5.03;3.84;1;0.0;7;6;1;78.76;85.71;5;0;1;14.29;3;Excluído;Excluído;Entre 19 e 21;1
853234;Sistemas De Informação;Noturno;2017;30;Sim;Sisu;RI-PPI;Masculino;Pardo;Solteiro(A);4.66;4.7;30.93;0;0.0;23;9;14;79.6;39.13;6;0;3;60.87;6;Ativo;Ativo;Entre 28 e 30;1
853396;Sistemas De Informação;Noturno;2017;18;Sim;Processo Seletivo;Ampla Concorrência;Masculino;Preto;Solteiro(A);3.99;4.7;26.66;0;0.0;25;12;13;73.42;48.0;5;0;7;52.0;6;Ativo;Ativo;Até 18;0
853428;Engenharia De Software;Noturno;2017;31;Sim;Processo Seletivo;Ampla Concorrência;Masculino;Pardo;Casado(A);0.18;4.4;0.0;1;0.0;7;7;0;45.24;100.0;1;0;6;0.0;2;Excluído;Excluído;Entre 31 e 40;0
853439;Ciência Da Computação;Integral;2017;18;Sim;Processo Seletivo;Ampla Concorrência;Masculino;Preto;Solteiro(A);1.12;5.03;0.96;0;0.0;4;3;1;64.59;75.0;0;0;3;25.0;1;Excluído;Excluído;Até 18;0
853443;Ciência Da Computação;Integral;2017;20;Sim;Processo Seletivo;Ampla Concorrência;Feminino;Preto;Solteiro(A);3.76;5.03;24.96;0;0.0;30;16;14;89.9;53.33;14;0;2;46.67;7;Ativo;Ativo;Entre 19 e 21;0
853480;Sistemas De Informação;Noturno;2017;19;Sim;Sisu;RI-PPI;Masculino;Pardo;Solteiro(A);0.0;4.7;0.0;0;0.0;0;0;0;0.0;0.0;0;0;0;0.0;0;Excluído;Excluído;Entre 19 e 21;1
853482;Sistemas De Informação;Noturno;2017;18;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);4.09;4.7;5.33;0;0.0;17;8;9;68.93;47.06;4;0;4;52.94;5;Excluído;Excluído;Até 18;0
853483;Sistemas De Informação;Noturno;2017;27;Não;Sisu;Ampla Concorrência;Masculino;Pardo;Solteiro(A);0.73;4.7;1.06;1;0.0;9;8;1;44.04;88.89;0;0;8;11.11;3;Mudança de curso;Excluído;Entre 25 e 27;0
853511;Sistemas De Informação;Noturno;2017;27;Sim;Processo Seletivo;Ampla Concorrência;Masculino;Pardo;Casado(A);0.0;4.7;0.0;0;0.0;0;0;0;0.0;0.0;0;0;0;0.0;0;Excluído;Excluído;Entre 25 e 27;0
853930;Ciência Da Computação;Integral;2017;22;Sim;Sisu;RS-PPI;Masculino;Pardo;Solteiro(A);1.63;5.03;0.96;1;0.0;9;8;1;72.71;88.89;5;0;3;11.11;3;Ativo;Ativo;Entre 21 e 24;1
853931;Ciência Da Computação;Integral;2017;18;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);5.01;5.03;37.45;0;0.0;28;11;17;87.56;39.29;11;0;0;60.71;6;Ativo;Ativo;Até 18;0
853947;Ciência Da Computação;Integral;2017;18;Sim;Sisu;RS;Masculino;Branco;Solteiro(A);7.56;5.03;51.86;0;0.0;31;5;26;87.76;16.13;3;0;2;83.87;6;Ativo;Ativo;Até 18;1
853950;Ciência Da Computação;Integral;2017;17;Sim;Sisu;RS;Masculino;Branco;Solteiro(A);7.69;5.03;55.7;0;0.0;30;2;28;85.12;6.67;2;0;0;93.33;7;Ativo;Ativo;Até 18;1
853954;Ciência Da Computação;Integral;2017;19;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);4.09;5.03;6.72;0;0.0;12;9;3;68.43;75.0;5;0;4;25.0;3;Mudança de curso;Excluído;Entre 19 e 21;0
854005;Ciência Da Computação;Integral;2017;21;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);1.96;5.03;0.96;1;0.0;6;5;1;84.03;83.33;4;0;1;16.67;2;Excluído;Excluído;Entre 19 e 21;0
854017;Ciência Da Computação;Integral;2017;19;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);2.56;5.03;6.72;0;0.0;20;17;3;69.0;85.0;9;0;8;15.0;6;Ativo;Ativo;Entre 19 e 21;0
854053;Ciência Da Computação;Integral;2017;18;Sim;Sisu;RS-PPI;Masculino;Pardo;Solteiro(A);6.2;5.03;36.49;0;0.0;27;9;18;88.17;33.33;8;0;1;66.67;6;Ativo;Ativo;Até 18;1
854077;Ciência Da Computação;Integral;2017;19;Não;Sisu;Ampla Concorrência;Masculino;Pardo;Solteiro(A);3.88;5.03;13.8;1;0.0;21;14;7;89.83;66.67;14;0;0;33.33;5;Ativo;Ativo;Entre 19 e 21;0
854111;Ciência Da Computação;Integral;2017;19;Não;Sisu;Ampla Concorrência;Masculino;Pardo;Solteiro(A);4.37;5.03;25.93;0;0.0;29;17;12;79.01;58.62;9;0;8;41.38;8;Ativo;Ativo;Entre 19 e 21;0
854129;Ciência Da Computação;Integral;2017;19;Sim;Sisu;RI-PPI;Feminino;Preto;Solteiro(A);5.15;5.03;34.57;0;0.0;31;14;17;94.05;45.16;14;0;0;54.84;6;Ativo;Ativo;Entre 19 e 21;1
854283;Sistemas De Informação;Noturno;2017;22;Sim;Sisu;RI;Masculino;Pardo;Solteiro(A);6.52;4.7;45.03;0;0.0;26;6;20;90.29;23.08;6;0;0;76.92;6;Ativo;Ativo;Entre 21 e 24;1
854460;Engenharia De Software;Noturno;2017;18;Não;Sisu;Ampla Concorrência;Feminino;Branco;Solteiro(A);6.49;4.4;65.31;0;0.0;30;6;24;82.86;20.0;6;0;0;80.0;7;Ativo;Ativo;Até 18;0
854468;Sistemas De Informação;Noturno;2017;20;Sim;Sisu;RS-PPI;Feminino;Pardo;Solteiro(A);0.28;4.7;0.0;1;0.0;15;15;0;36.81;100.0;3;0;12;0.0;4;Ativo;Ativo;Entre 19 e 21;1
